,Scenario,SOW,Temp_Limit,Delay,GDP,Pop,Other_ESD_Drivers,SDR,Elast_ESD_Driver,Elast_ESD_Price,CO2_Storage_Poten,Wind_Poten,Solar_Poten,Biomass_Poten,Oil_Gas_Poten,Solar_PV_Inv_Cost,Wind_Inv_Cost,Bioenergy_CCS_Inv_Cost,Other_Tech_Cost,Forcing,Land_Sinks,Clim_Sens,Year,Temp_Change,Rad_Forcing,CO2_Conc,CH4_Conc,N20_Conc,Carbon,CO2eq,Marg_CO2_Cost,GSupply,GSupply_Bioenergy,GSupply_Fossil,GSupply_Geothermal,GSupply_Nuclear,GSupply_Solar,GSupply_Tidal_Waves,GSupply_Wind,GConsumption,GConsumption_Fossil,GConsumption_Nuclear,GConsumption_Renewable,GCost
1410,1p5c_OS_SSP2,419,1.5,15,1.12697,1.01078,0.995571,3.98995,0.959958,0.952047,0.864283,0.945269,1.12656,1.08854,0.923,1.11293,1.28656,1.11873,1.0965,1.06124,1.03161,2.6,2050,1.536293105,2.478556052,400.6767768,1507.682031,354.814533,0.059685936,0.218868327,171.1889616,40.3486641,,10.40808415,1.879307697,4.732162708,10.00221235,1.95770546,6.03525231,771.1663129,378.3122143,48.88854295,343.9655557,28.88890524
1411,1p5c_OS_SSP2,420,1.5,15,1.05775,1.02391,0.959484,3.91914,0.966342,1.06167,0.929424,0.988195,1.03946,0.96988,1.08907,1.22511,1.11748,1.09724,1.05096,1.05728,1.08414,3.3,2050,1.748350733,2.230367142,381.36782,1449.228265,354.2914843,-2.860827454,-10.49065427,433.2479592,54.90755627,,11.13325386,2.07586983,4.986620827,19.70785499,2.336634785,9.266505088,758.1549272,309.0860798,51.50844375,397.5604036,39.58435916
1412,1p5c_OS_SSP2,421,1.5,15,1.1399,0.978586,1.14387,4.20007,0.992331,1.09785,1.05432,1.01912,1.31611,1.09436,1.03495,0.905766,1.27198,1.17428,1.17201,1.05478,1.11322,2.9,2050,1.625935732,2.346021509,389.9454375,1491.800363,354.6637907,-1.595192339,-5.849570307,287.9428198,49.96872526,,11.78514461,2.022488715,4.952246113,16.14059655,2.364870674,7.464844692,824.040937,378.7261784,51.15452169,394.1602369,35.59919544
1413,1p5c_OS_SSP2,422,1.5,15,0.99389,0.985237,1.09449,4.24371,1.11069,1.0002,1.01693,1.03074,1.0127,1.16656,1.09025,1.00316,1.06095,1.12685,1.07018,1.07909,0.988457,2.4,2050,1.508531643,2.67438567,416.5548289,1530.355479,355.0307289,1.673652812,6.137284862,141.5292845,42.4283894,,7.84894457,1.956848441,4.497237846,11.84067924,2.078035531,8.944364128,838.843967,434.0756219,46.46975658,358.2985885,29.81444087
1415,1p5c_OS_SSP2,424,1.5,15,0.98969,1.02832,1.02078,3.93248,0.863066,1.06232,1.00204,0.885759,1.32071,1.01337,1.11837,0.933749,1.00142,1.1761,1.08069,1.07288,1.01211,3.4,2050,1.76474191,2.174097131,377.0469047,1433.368168,354.2087651,-3.315718974,-12.15874148,400.278411,49.18679337,,12.05194646,1.722073765,4.793848509,15.71651794,2.040862633,7.860781778,690.2545295,257.8185197,49.52298081,382.913029,37.61116778
1416,1p5c_OS_SSP2,425,1.5,15,0.981884,0.998962,0.8785,4.91653,0.990849,1.0497,1.02495,1.0643,1.09955,1.02118,1.04221,1.09108,1.10887,1.16606,1.16522,1.02295,0.973574,2.1,2050,1.484259025,3.050637515,448.129664,1534.97191,355.1172365,3.337701155,12.23935014,99.51035766,31.79900288,,2.092473935,1.945596817,4.461069362,8.628077264,2.435352675,7.335562771,687.8737949,383.6114152,46.09736587,258.1650138,25.31083203
1417,1p5c_OS_SSP2,426,1.5,15,1.09785,0.966113,0.91972,3.70846,1.0233,1.5,1.23047,0.948014,1.22428,1.20477,1.09379,1.10421,0.964197,1.28041,1.14789,0.951872,1.1735,2.6,2050,1.534403203,2.474531536,400.2198496,1512.217754,354.8264669,0.225424154,0.826630373,155.3049692,41.18378994,,10.24958267,1.86381693,4.528935807,9.614022352,1.933,7.861964934,793.8111284,384.5364174,46.79611878,362.4785922,29.05564472
1418,1p5c_OS_SSP2,427,1.5,15,1.09728,1.05893,1.09654,4.03811,1.05922,0.993295,1.23783,0.969985,1.19433,1.07316,0.978292,1.07849,1.08062,1.03523,1.2167,1.03215,1.15676,3.6,2050,1.843041891,2.182143181,377.2971688,1449.968033,354.2410749,-3.585686467,-13.14871227,629.6158717,75.26886042,,12.59676979,2.925732686,4.937477778,35.30553397,2.574308656,11.10471952,873.3328605,326.5291267,51.00246691,495.8012669,48.80481052
1419,1p5c_OS_SSP2,428,1.5,15,1.15256,1.01984,0.997162,4.19348,1.00753,1.0665,1.01066,0.878152,1.11811,1.0183,1.03228,1.16986,1.04634,1.27094,1.14567,0.992943,0.998241,4.1,2050,2.001429584,2.164663094,376.1225128,1438.757618,354.1808377,-3.672363133,-13.46655561,758.3656889,73.62402761,,11.91113656,3.127429099,5.075117804,33.90404574,2.578198107,11.17554734,834.8985193,305.8567627,52.41960862,476.622148,54.21735345
1420,1p5c_OS_SSP2,429,1.5,15,1.12605,0.962078,1.01107,4.32214,1.05815,1.05468,1.03363,1.08035,1.17892,1.39331,1.09681,1.02526,1.1572,1.11047,1.15686,1.0591,1.12666,3.2,2050,1.700532367,2.195261443,377.3578188,1487.479113,354.6228681,-3.586815443,-13.15285223,367.8176709,62.72264409,,15.29505096,2.067788737,4.963121566,23.4724498,2.394731875,9.112769928,919.5418704,366.3719539,51.26649536,501.9034211,41.20421529
1421,1p5c_OS_SSP2,430,1.5,15,1.21562,1.01468,1.03952,4.17297,1.00609,1.25299,1.15826,1.06242,1.12535,1.05292,1.00681,1.07393,1.04025,1.1154,1.10408,1.06573,1.1366,2.9,2050,1.627090257,2.34902931,390.1004351,1495.736729,354.6597847,-1.599289721,-5.864595407,298.4828473,54.10699554,,11.42664567,2.04184128,4.855106802,18.50570935,2.374278253,9.54485428,845.4590356,393.0633658,50.15437534,402.2412945,36.70198286
1422,1p5c_OS_SSP2,431,1.5,15,1.04014,1.06545,1.14475,4.93569,0.995634,1.05434,1.17008,0.890998,1.02317,1.07533,1.07045,1.29095,1.01373,1.01112,1.03162,0.974,1.02113,3.6,2050,1.853339202,2.204484871,379.1645268,1450.074195,354.2928403,-3.463196768,-12.69954255,507.2501743,59.52668983,,12.72277577,2.210301037,4.986620827,21.22967381,2.533275101,10.57699396,802.1208982,313.3489067,51.50844375,437.2635477,46.97552315
1423,1p5c_OS_SSP2,432,1.5,15,1.12001,0.987381,0.844133,2.98153,1.00426,0.962181,1.04376,0.944208,1.16073,0.946332,0.946622,0.88068,1.03,1.2907,1.14983,0.94187,0.984712,3.3,2050,1.729881829,2.187779813,377.9810064,1442.619727,354.1504071,-3.072166555,-11.26563476,525.9539169,66.85745929,,10.49710359,2.839689663,4.981773468,29.31656626,2.554384582,10.503396,811.0667489,319.6466598,51.45853534,439.9615538,39.70348769
1425,1p5c_OS_SSP2,434,1.5,15,1.06704,0.96885,1.00852,4.66062,0.882908,1.18483,1.29179,1.09078,1.29357,1.12992,1.18185,1.0638,0.991204,1.22918,1.01574,1.06986,1.05029,3.0,2050,1.658897258,2.305148854,387.0499668,1470.855405,354.5847982,-2.5004874,-9.169287296,265.9218149,41.78052176,,12.23877058,1.882843782,4.708838563,8.897830462,1.933,7.432664705,728.2181143,308.5122193,48.64674484,371.0591502,33.71957426
1426,1p5c_OS_SSP2,435,1.5,15,1.02418,1.00863,1.02972,5.114,0.944291,1.08788,1.11412,0.806686,1.00466,0.900251,1.06802,1.11028,1.08286,1.08425,1.06468,0.982322,1.13376,2.3,2050,1.5,2.791107607,426.9667622,1508.968002,354.9006731,2.117779323,7.765896777,119.7218751,33.02915819,,3.995234697,1.931049954,4.403694515,8.210529363,2.252524319,7.519389287,674.2240352,362.0026503,45.50663444,266.7147505,26.26951001
1427,1p5c_OS_SSP2,436,1.5,15,1.10513,1.0095,0.918039,3.37898,1.06657,0.887282,0.871906,0.992906,1.17652,1.06564,1.00727,0.837796,1.17913,1.21774,1.04885,1.03011,1.11759,3.5,2050,1.796253739,2.161302149,375.6324727,1446.847516,354.1894966,-3.536876812,-12.96972727,634.6177397,76.89756555,,12.30824441,2.939030494,4.937477778,37.20064481,2.505923708,10.70852339,879.0046514,328.0995433,51.00246691,499.9026412,45.49248766
1428,1p5c_OS_SSP2,437,1.5,15,0.983133,1.00499,1.02035,4.15531,1.12593,1.01015,1.02589,0.8987,1.10442,0.924854,1.00406,0.972692,1.14549,0.940838,1.09455,1.1187,1.03549,3.7,2050,1.886090849,2.21262525,379.8895633,1449.388114,354.2076033,-2.994077585,-10.9792825,729.0397516,77.13045627,,10.56048455,2.932811115,4.937477778,38.75872666,2.594303304,11.16866605,851.8717472,327.8365367,51.00246691,473.0327435,50.61699034
1429,1p5c_OS_SSP2,438,1.5,15,1.06376,1.06644,1.01991,3.22515,0.935937,1.17808,1.30536,1.01318,1.09393,0.93835,1.0453,1.12142,1.1361,1.06432,1.05988,0.98576,1.1625,2.0,2050,1.460682809,3.16174887,456.868339,1558.945421,355.1981295,4.296664884,15.75587013,70.00695686,31.7093639,,1.577950065,1.951083007,4.513700165,8.603777187,2.565823609,7.003610075,687.3221953,391.0283177,46.63925261,249.654625,23.54490541
1430,1p5c_OS_SSP2,439,1.5,15,0.952986,1.00183,1.10482,4.47501,1.02499,1.08344,1.09856,1.01963,1.1023,1.19483,0.997161,1.10685,1.06814,1.21523,1.07962,0.977561,1.13628,3.1,2050,1.676909431,2.246435811,381.9181679,1478.265719,354.5674987,-2.896057124,-10.61984147,319.4266276,52.6553168,,13.35168944,1.996660291,4.905152087,16.51703616,1.958078188,8.754227657,805.7534382,332.6273303,50.66798888,422.458119,37.33817942
1431,1p5c_OS_SSP2,440,1.5,15,1.03257,1.06262,1.06281,3.41576,0.972675,0.94453,1.1795,1.05126,1.11138,1.23544,1.01785,0.919427,1.07358,1.35151,1.05787,1.02752,1.09448,2.0,2050,1.459459241,3.157269448,456.4091918,1562.100431,355.2052789,4.255221506,15.60389726,71.80864689,33.41439363,,1.777135504,1.952398788,4.483588107,9.525673813,2.576423105,7.523272943,723.9661586,395.9994331,46.32921886,281.6375066,24.27154518
1433,1p5c_OS_SSP2,442,1.5,15,1.0038,1.01063,0.957936,3.64923,1.01091,1.01659,1.0468,1.01139,1.12632,1.27112,1.05451,1.02117,1.02621,1.33273,1.16933,1.07157,1.11438,3.2,2050,1.688432052,2.174037678,376.0531127,1470.216183,354.4342993,-3.364453945,-12.33745262,317.8897342,55.52902196,,13.84506942,2.016034275,4.852195666,18.80308999,1.954889246,8.734367963,824.9568295,322.5380451,50.12274957,452.2960348,36.82706046
1434,1p5c_OS_SSP2,443,1.5,15,1.22206,1.04477,1.04578,4.63668,0.925474,1.07475,1.14643,0.914027,1.08311,1.01298,1.11979,0.982795,1.0652,1.05404,1.11614,1.06499,1.17713,3.1,2050,1.691710032,2.289925411,385.8116688,1469.420406,354.5509189,-2.330371975,-8.545474032,374.6733166,54.75426519,,11.46977424,2.050277323,4.986620827,18.80773381,2.556798998,9.771086202,778.6155135,330.5903076,51.50844375,396.5167621,38.61267517
1436,1p5c_OS_SSP2,445,1.5,15,1.05703,0.986689,0.93214,4.91189,0.981731,0.901188,1.14612,1.08385,1.19089,0.985219,0.99567,1.02454,1.08827,1.07799,1.08983,0.964216,1.135,2.8,2050,1.608335199,2.417359801,395.968845,1490.931965,354.7092663,-1.020852368,-3.743465633,276.9016862,43.36036077,,10.56149956,1.907094581,4.83160754,10.50911381,2.315908242,8.354493063,765.2733539,368.5366048,49.91242695,346.8243222,33.34353349
1437,1p5c_OS_SSP2,446,1.5,15,1.15826,1.00532,0.800072,3.50687,1.07047,1.14214,0.921623,0.96474,1.25115,1.16304,1.04987,1.02045,1.18591,1.04861,1.06456,1.08254,1.11299,2.1,2050,1.480348893,3.053421553,447.5508906,1565.974093,355.2339085,3.584292683,13.14360127,121.6152338,40.25581739,,4.749914097,2.067920709,4.576075934,12.91205813,2.279,8.23515932,850.5506941,465.6700766,47.28147353,337.599144,27.37606755
1438,1p5c_OS_SSP2,447,1.5,15,1.04679,1.00596,1.00992,3.69925,1.14157,1.27408,1.06224,1.04592,1.2344,0.947578,1.04098,1.2355,1.14715,1.1624,1.11167,0.953577,1.01855,4.9,2050,2.188750089,2.056319203,364.9484344,1519.25573,354.2065703,-4.946673153,-18.13945045,1230.596886,117.7126941,,10.34531479,3.568123886,4.937477778,78.96291193,2.581488518,10.73044575,1108.702506,434.6285966,50.51030639,623.5636029,68.8112137
1441,1p5c_OS_SSP2,450,1.5,15,1.04041,0.975653,1.0595,4.84735,0.990266,1.07879,1.11104,0.954428,1.35587,1.01353,1.04082,0.957413,1.05096,0.769816,1.15343,0.949496,1.17741,4.6,2050,2.152517785,2.167877573,376.5724654,1432.087044,354.1399585,-3.744706008,-13.73183693,736.2075345,66.99347195,,11.89637691,2.874624178,4.98938779,28.52064503,2.528292425,10.84383065,782.5549713,279.5065255,51.5369324,451.5115134,59.16164907
1443,1p5c_OS_SSP2,452,1.5,15,1.06267,1.00477,0.989703,3.10936,0.94472,0.997165,1.15464,0.972751,1.13429,1.13351,1.04018,1.11758,1.19923,1.14199,1.02503,1.1392,1.07842,3.4,2050,1.743620716,2.119398805,372.4197926,1434.969102,354.114756,-3.790229935,-13.89877317,469.3858813,58.45909246,,13.36582991,2.257631905,4.963121566,21.14823978,2.417882325,8.339115891,783.4376953,287.0715429,51.26649536,445.099657,38.65640691
